id, identification, floor, section, location, shelf, column, row, emc
517, 116142, 1, 1, 6, 1, 4, 2, 0
518, 116143, 1, 1, 6, 1, 4, 3, 0
519, 116144, 1, 1, 6, 1, 4, 4, 0
520, 116145, 1, 1, 6, 1, 4, 5, 0
521, 116151, 1, 1, 6, 1, 5, 1, 0
522, 116152, 1, 1, 6, 1, 5, 2, 0
523, 116153, 1, 1, 6, 1, 5, 3, 0
524, 116154, 1, 1, 6, 1, 5, 4, 0
525, 116155, 1, 1, 6, 1, 5, 5, 0
526, 116211, 1, 1, 6, 2, 1, 1, 0
527, 116212, 1, 1, 6, 2, 1, 2, 0
528, 116213, 1, 1, 6, 2, 1, 3, 0
529, 116214, 1, 1, 6, 2, 1, 4, 0
530, 116215, 1, 1, 6, 2, 1, 5, 0
531, 116221, 1, 1, 6, 2, 2, 1, 0
532, 116222, 1, 1, 6, 2, 2, 2, 0
533, 116223, 1, 1, 6, 2, 2, 3, 0
534, 116224, 1, 1, 6, 2, 2, 4, 0
535, 116225, 1, 1, 6, 2, 2, 5, 0
536, 116231, 1, 1, 6, 2, 3, 1, 0
537, 116232, 1, 1, 6, 2, 3, 2, 0
538, 116233, 1, 1, 6, 2, 3, 3, 0
539, 116234, 1, 1, 6, 2, 3, 4, 0
540, 116235, 1, 1, 6, 2, 3, 5, 0
541, 116241, 1, 1, 6, 2, 4, 1, 0
542, 116242, 1, 1, 6, 2, 4, 2, 0
543, 116243, 1, 1, 6, 2, 4, 3, 0
544, 116244, 1, 1, 6, 2, 4, 4, 0
545, 116245, 1, 1, 6, 2, 4, 5, 0
546, 116251, 1, 1, 6, 2, 5, 1, 0
547, 116252, 1, 1, 6, 2, 5, 2, 0
548, 116253, 1, 1, 6, 2, 5, 3, 0
549, 116254, 1, 1, 6, 2, 5, 4, 0
550, 116255, 1, 1, 6, 2, 5, 5, 0
551, 116311, 1, 1, 6, 3, 1, 1, 0
552, 116312, 1, 1, 6, 3, 1, 2, 0
553, 116313, 1, 1, 6, 3, 1, 3, 0
554, 116314, 1, 1, 6, 3, 1, 4, 0
555, 116315, 1, 1, 6, 3, 1, 5, 0
556, 116321, 1, 1, 6, 3, 2, 1, 0
557, 116322, 1, 1, 6, 3, 2, 2, 0
558, 116323, 1, 1, 6, 3, 2, 3, 0
559, 116324, 1, 1, 6, 3, 2, 4, 0
560, 116325, 1, 1, 6, 3, 2, 5, 0
561, 116331, 1, 1, 6, 3, 3, 1, 0
562, 116332, 1, 1, 6, 3, 3, 2, 0
563, 116333, 1, 1, 6, 3, 3, 3, 0
564, 116334, 1, 1, 6, 3, 3, 4, 0
565, 116335, 1, 1, 6, 3, 3, 5, 0
566, 116341, 1, 1, 6, 3, 4, 1, 0
567, 116342, 1, 1, 6, 3, 4, 2, 0
568, 116343, 1, 1, 6, 3, 4, 3, 0
569, 116344, 1, 1, 6, 3, 4, 4, 0
570, 116345, 1, 1, 6, 3, 4, 5, 0
571, 116351, 1, 1, 6, 3, 5, 1, 0
572, 116352, 1, 1, 6, 3, 5, 2, 0
573, 116353, 1, 1, 6, 3, 5, 3, 0
574, 116354, 1, 1, 6, 3, 5, 4, 0
575, 116355, 1, 1, 6, 3, 5, 5, 0
576, 116411, 1, 1, 6, 4, 1, 1, 0
577, 116412, 1, 1, 6, 4, 1, 2, 0
578, 116413, 1, 1, 6, 4, 1, 3, 0
579, 116414, 1, 1, 6, 4, 1, 4, 0
580, 116415, 1, 1, 6, 4, 1, 5, 0
581, 116421, 1, 1, 6, 4, 2, 1, 0
582, 116422, 1, 1, 6, 4, 2, 2, 0
583, 116423, 1, 1, 6, 4, 2, 3, 0
584, 116424, 1, 1, 6, 4, 2, 4, 0
585, 116425, 1, 1, 6, 4, 2, 5, 0
586, 116431, 1, 1, 6, 4, 3, 1, 0
587, 116432, 1, 1, 6, 4, 3, 2, 0
588, 116433, 1, 1, 6, 4, 3, 3, 0
589, 116434, 1, 1, 6, 4, 3, 4, 0
590, 116435, 1, 1, 6, 4, 3, 5, 0
591, 116441, 1, 1, 6, 4, 4, 1, 0
592, 116442, 1, 1, 6, 4, 4, 2, 0
593, 116443, 1, 1, 6, 4, 4, 3, 0
594, 116444, 1, 1, 6, 4, 4, 4, 0
595, 116445, 1, 1, 6, 4, 4, 5, 0
596, 116451, 1, 1, 6, 4, 5, 1, 0
597, 116452, 1, 1, 6, 4, 5, 2, 0
598, 116453, 1, 1, 6, 4, 5, 3, 0
599, 116454, 1, 1, 6, 4, 5, 4, 0
600, 116455, 1, 1, 6, 4, 5, 5, 0
601, 117111, 1, 1, 7, 1, 1, 1, 0
602, 117112, 1, 1, 7, 1, 1, 2, 0
603, 117113, 1, 1, 7, 1, 1, 3, 0
604, 117114, 1, 1, 7, 1, 1, 4, 0
605, 117115, 1, 1, 7, 1, 1, 5, 0
606, 117121, 1, 1, 7, 1, 2, 1, 0
607, 117122, 1, 1, 7, 1, 2, 2, 0
608, 117123, 1, 1, 7, 1, 2, 3, 0
609, 117124, 1, 1, 7, 1, 2, 4, 0
610, 117125, 1, 1, 7, 1, 2, 5, 0
611, 117131, 1, 1, 7, 1, 3, 1, 0
612, 117132, 1, 1, 7, 1, 3, 2, 0
613, 117133, 1, 1, 7, 1, 3, 3, 0
614, 117134, 1, 1, 7, 1, 3, 4, 0
615, 117135, 1, 1, 7, 1, 3, 5, 0
616, 117141, 1, 1, 7, 1, 4, 1, 0
617, 117142, 1, 1, 7, 1, 4, 2, 0
618, 117143, 1, 1, 7, 1, 4, 3, 0
619, 117144, 1, 1, 7, 1, 4, 4, 0
620, 117145, 1, 1, 7, 1, 4, 5, 0
621, 117151, 1, 1, 7, 1, 5, 1, 0
622, 117152, 1, 1, 7, 1, 5, 2, 0
623, 117153, 1, 1, 7, 1, 5, 3, 0
624, 117154, 1, 1, 7, 1, 5, 4, 0
625, 117155, 1, 1, 7, 1, 5, 5, 0
626, 117211, 1, 1, 7, 2, 1, 1, 0
627, 117212, 1, 1, 7, 2, 1, 2, 0
628, 117213, 1, 1, 7, 2, 1, 3, 0
629, 117214, 1, 1, 7, 2, 1, 4, 0
630, 117215, 1, 1, 7, 2, 1, 5, 0
631, 117221, 1, 1, 7, 2, 2, 1, 0
632, 117222, 1, 1, 7, 2, 2, 2, 0
633, 117223, 1, 1, 7, 2, 2, 3, 0
634, 117224, 1, 1, 7, 2, 2, 4, 0
635, 117225, 1, 1, 7, 2, 2, 5, 0
636, 117231, 1, 1, 7, 2, 3, 1, 0
637, 117232, 1, 1, 7, 2, 3, 2, 0
638, 117233, 1, 1, 7, 2, 3, 3, 0
639, 117234, 1, 1, 7, 2, 3, 4, 0
640, 117235, 1, 1, 7, 2, 3, 5, 0
641, 117241, 1, 1, 7, 2, 4, 1, 0
642, 117242, 1, 1, 7, 2, 4, 2, 0
643, 117243, 1, 1, 7, 2, 4, 3, 0
644, 117244, 1, 1, 7, 2, 4, 4, 0
645, 117245, 1, 1, 7, 2, 4, 5, 0
646, 117251, 1, 1, 7, 2, 5, 1, 0
647, 117252, 1, 1, 7, 2, 5, 2, 0
648, 117253, 1, 1, 7, 2, 5, 3, 0
649, 117254, 1, 1, 7, 2, 5, 4, 0
650, 117255, 1, 1, 7, 2, 5, 5, 0
651, 117311, 1, 1, 7, 3, 1, 1, 0
652, 117312, 1, 1, 7, 3, 1, 2, 0
653, 117313, 1, 1, 7, 3, 1, 3, 0
654, 117314, 1, 1, 7, 3, 1, 4, 0
655, 117315, 1, 1, 7, 3, 1, 5, 0
656, 117321, 1, 1, 7, 3, 2, 1, 0
657, 117322, 1, 1, 7, 3, 2, 2, 0
658, 117323, 1, 1, 7, 3, 2, 3, 0
659, 117324, 1, 1, 7, 3, 2, 4, 0
660, 117325, 1, 1, 7, 3, 2, 5, 0
661, 117331, 1, 1, 7, 3, 3, 1, 0
662, 117332, 1, 1, 7, 3, 3, 2, 0
663, 117333, 1, 1, 7, 3, 3, 3, 0
664, 117334, 1, 1, 7, 3, 3, 4, 0
665, 117335, 1, 1, 7, 3, 3, 5, 0
666, 117341, 1, 1, 7, 3, 4, 1, 0
667, 117342, 1, 1, 7, 3, 4, 2, 0
668, 117343, 1, 1, 7, 3, 4, 3, 0
669, 117344, 1, 1, 7, 3, 4, 4, 0
670, 117345, 1, 1, 7, 3, 4, 5, 0
671, 117351, 1, 1, 7, 3, 5, 1, 0
672, 117352, 1, 1, 7, 3, 5, 2, 0
673, 117353, 1, 1, 7, 3, 5, 3, 0
674, 117354, 1, 1, 7, 3, 5, 4, 0
675, 117355, 1, 1, 7, 3, 5, 5, 0
676, 117411, 1, 1, 7, 4, 1, 1, 0
677, 117412, 1, 1, 7, 4, 1, 2, 0
678, 117413, 1, 1, 7, 4, 1, 3, 0
679, 117414, 1, 1, 7, 4, 1, 4, 0
680, 117415, 1, 1, 7, 4, 1, 5, 0
681, 117421, 1, 1, 7, 4, 2, 1, 0
682, 117422, 1, 1, 7, 4, 2, 2, 0
683, 117423, 1, 1, 7, 4, 2, 3, 0
684, 117424, 1, 1, 7, 4, 2, 4, 0
685, 117425, 1, 1, 7, 4, 2, 5, 0
686, 117431, 1, 1, 7, 4, 3, 1, 0
687, 117432, 1, 1, 7, 4, 3, 2, 0
688, 117433, 1, 1, 7, 4, 3, 3, 0
689, 117434, 1, 1, 7, 4, 3, 4, 0
690, 117435, 1, 1, 7, 4, 3, 5, 0
691, 117441, 1, 1, 7, 4, 4, 1, 0
692, 117442, 1, 1, 7, 4, 4, 2, 0
693, 117443, 1, 1, 7, 4, 4, 3, 0
694, 117444, 1, 1, 7, 4, 4, 4, 0
695, 117445, 1, 1, 7, 4, 4, 5, 0
696, 117451, 1, 1, 7, 4, 5, 1, 0
697, 117452, 1, 1, 7, 4, 5, 2, 0
698, 117453, 1, 1, 7, 4, 5, 3, 0
699, 117454, 1, 1, 7, 4, 5, 4, 0
700, 117455, 1, 1, 7, 4, 5, 5, 0
701, 121111, 1, 2, 1, 1, 1, 1, 0
702, 121112, 1, 2, 1, 1, 1, 2, 0
703, 121113, 1, 2, 1, 1, 1, 3, 0
704, 121114, 1, 2, 1, 1, 1, 4, 0
705, 121115, 1, 2, 1, 1, 1, 5, 0
706, 121121, 1, 2, 1, 1, 2, 1, 0
707, 121122, 1, 2, 1, 1, 2, 2, 0
708, 121123, 1, 2, 1, 1, 2, 3, 0
709, 121124, 1, 2, 1, 1, 2, 4, 0
710, 121125, 1, 2, 1, 1, 2, 5, 0
711, 121131, 1, 2, 1, 1, 3, 1, 0
712, 121132, 1, 2, 1, 1, 3, 2, 0
713, 121133, 1, 2, 1, 1, 3, 3, 0
714, 121134, 1, 2, 1, 1, 3, 4, 0
715, 121135, 1, 2, 1, 1, 3, 5, 0
716, 121141, 1, 2, 1, 1, 4, 1, 0
717, 121142, 1, 2, 1, 1, 4, 2, 0
718, 121143, 1, 2, 1, 1, 4, 3, 0
719, 121144, 1, 2, 1, 1, 4, 4, 0
720, 121145, 1, 2, 1, 1, 4, 5, 0
721, 121151, 1, 2, 1, 1, 5, 1, 0
722, 121152, 1, 2, 1, 1, 5, 2, 0
723, 121153, 1, 2, 1, 1, 5, 3, 0
724, 121154, 1, 2, 1, 1, 5, 4, 0
725, 121155, 1, 2, 1, 1, 5, 5, 0
726, 121211, 1, 2, 1, 2, 1, 1, 0
727, 121212, 1, 2, 1, 2, 1, 2, 0
728, 121213, 1, 2, 1, 2, 1, 3, 0
729, 121214, 1, 2, 1, 2, 1, 4, 0
730, 121215, 1, 2, 1, 2, 1, 5, 0
731, 121221, 1, 2, 1, 2, 2, 1, 0
732, 121222, 1, 2, 1, 2, 2, 2, 0
733, 121223, 1, 2, 1, 2, 2, 3, 0
734, 121224, 1, 2, 1, 2, 2, 4, 0
735, 121225, 1, 2, 1, 2, 2, 5, 0
736, 121231, 1, 2, 1, 2, 3, 1, 0
737, 121232, 1, 2, 1, 2, 3, 2, 0
738, 121233, 1, 2, 1, 2, 3, 3, 0
739, 121234, 1, 2, 1, 2, 3, 4, 0
740, 121235, 1, 2, 1, 2, 3, 5, 0
741, 121241, 1, 2, 1, 2, 4, 1, 0
742, 121242, 1, 2, 1, 2, 4, 2, 0
743, 121243, 1, 2, 1, 2, 4, 3, 0
744, 121244, 1, 2, 1, 2, 4, 4, 0
745, 121245, 1, 2, 1, 2, 4, 5, 0
746, 121251, 1, 2, 1, 2, 5, 1, 0
747, 121252, 1, 2, 1, 2, 5, 2, 0
748, 121253, 1, 2, 1, 2, 5, 3, 0
749, 121254, 1, 2, 1, 2, 5, 4, 0
750, 121255, 1, 2, 1, 2, 5, 5, 0
751, 121311, 1, 2, 1, 3, 1, 1, 0
752, 121312, 1, 2, 1, 3, 1, 2, 0
753, 121313, 1, 2, 1, 3, 1, 3, 0
754, 121314, 1, 2, 1, 3, 1, 4, 0
755, 121315, 1, 2, 1, 3, 1, 5, 0
756, 121321, 1, 2, 1, 3, 2, 1, 0
757, 121322, 1, 2, 1, 3, 2, 2, 0
758, 121323, 1, 2, 1, 3, 2, 3, 0
759, 121324, 1, 2, 1, 3, 2, 4, 0
760, 121325, 1, 2, 1, 3, 2, 5, 0
761, 121331, 1, 2, 1, 3, 3, 1, 0
762, 121332, 1, 2, 1, 3, 3, 2, 0
763, 121333, 1, 2, 1, 3, 3, 3, 0
764, 121334, 1, 2, 1, 3, 3, 4, 0
765, 121335, 1, 2, 1, 3, 3, 5, 0
766, 121341, 1, 2, 1, 3, 4, 1, 0
767, 121342, 1, 2, 1, 3, 4, 2, 0
768, 121343, 1, 2, 1, 3, 4, 3, 0
769, 121344, 1, 2, 1, 3, 4, 4, 0
770, 121345, 1, 2, 1, 3, 4, 5, 0
771, 121351, 1, 2, 1, 3, 5, 1, 0
772, 121352, 1, 2, 1, 3, 5, 2, 0
773, 121353, 1, 2, 1, 3, 5, 3, 0
774, 121354, 1, 2, 1, 3, 5, 4, 0
775, 121355, 1, 2, 1, 3, 5, 5, 0
776, 121411, 1, 2, 1, 4, 1, 1, 0
777, 121412, 1, 2, 1, 4, 1, 2, 0
778, 121413, 1, 2, 1, 4, 1, 3, 0
779, 121414, 1, 2, 1, 4, 1, 4, 0
780, 121415, 1, 2, 1, 4, 1, 5, 0
781, 121421, 1, 2, 1, 4, 2, 1, 0
782, 121422, 1, 2, 1, 4, 2, 2, 0
783, 121423, 1, 2, 1, 4, 2, 3, 0
784, 121424, 1, 2, 1, 4, 2, 4, 0
785, 121425, 1, 2, 1, 4, 2, 5, 0
786, 121431, 1, 2, 1, 4, 3, 1, 0
787, 121432, 1, 2, 1, 4, 3, 2, 0
788, 121433, 1, 2, 1, 4, 3, 3, 0
789, 121434, 1, 2, 1, 4, 3, 4, 0
790, 121435, 1, 2, 1, 4, 3, 5, 0
791, 121441, 1, 2, 1, 4, 4, 1, 0
792, 121442, 1, 2, 1, 4, 4, 2, 0
793, 121443, 1, 2, 1, 4, 4, 3, 0
794, 121444, 1, 2, 1, 4, 4, 4, 0
795, 121445, 1, 2, 1, 4, 4, 5, 0
796, 121451, 1, 2, 1, 4, 5, 1, 0
797, 121452, 1, 2, 1, 4, 5, 2, 0
798, 121453, 1, 2, 1, 4, 5, 3, 0
799, 121454, 1, 2, 1, 4, 5, 4, 0
800, 121455, 1, 2, 1, 4, 5, 5, 0
801, 122111, 1, 2, 2, 1, 1, 1, 0
802, 122112, 1, 2, 2, 1, 1, 2, 0
803, 122113, 1, 2, 2, 1, 1, 3, 0
804, 122114, 1, 2, 2, 1, 1, 4, 0
805, 122115, 1, 2, 2, 1, 1, 5, 0
806, 122121, 1, 2, 2, 1, 2, 1, 0
807, 122122, 1, 2, 2, 1, 2, 2, 0
808, 122123, 1, 2, 2, 1, 2, 3, 0
809, 122124, 1, 2, 2, 1, 2, 4, 0
810, 122125, 1, 2, 2, 1, 2, 5, 0
811, 122131, 1, 2, 2, 1, 3, 1, 0
812, 122132, 1, 2, 2, 1, 3, 2, 0
813, 122133, 1, 2, 2, 1, 3, 3, 0
814, 122134, 1, 2, 2, 1, 3, 4, 0
815, 122135, 1, 2, 2, 1, 3, 5, 0
816, 122141, 1, 2, 2, 1, 4, 1, 0
817, 122142, 1, 2, 2, 1, 4, 2, 0
818, 122143, 1, 2, 2, 1, 4, 3, 0
819, 122144, 1, 2, 2, 1, 4, 4, 0
820, 122145, 1, 2, 2, 1, 4, 5, 0
821, 122151, 1, 2, 2, 1, 5, 1, 0
822, 122152, 1, 2, 2, 1, 5, 2, 0
823, 122153, 1, 2, 2, 1, 5, 3, 0
824, 122154, 1, 2, 2, 1, 5, 4, 0
825, 122155, 1, 2, 2, 1, 5, 5, 0
826, 122211, 1, 2, 2, 2, 1, 1, 0
827, 122212, 1, 2, 2, 2, 1, 2, 0
828, 122213, 1, 2, 2, 2, 1, 3, 0
829, 122214, 1, 2, 2, 2, 1, 4, 0
830, 122215, 1, 2, 2, 2, 1, 5, 0
831, 122221, 1, 2, 2, 2, 2, 1, 0
832, 122222, 1, 2, 2, 2, 2, 2, 0
833, 122223, 1, 2, 2, 2, 2, 3, 0
834, 122224, 1, 2, 2, 2, 2, 4, 0
835, 122225, 1, 2, 2, 2, 2, 5, 0
836, 122231, 1, 2, 2, 2, 3, 1, 0
837, 122232, 1, 2, 2, 2, 3, 2, 0
838, 122233, 1, 2, 2, 2, 3, 3, 0
839, 122234, 1, 2, 2, 2, 3, 4, 0
840, 122235, 1, 2, 2, 2, 3, 5, 0
841, 122241, 1, 2, 2, 2, 4, 1, 0
842, 122242, 1, 2, 2, 2, 4, 2, 0
843, 122243, 1, 2, 2, 2, 4, 3, 0
844, 122244, 1, 2, 2, 2, 4, 4, 0
845, 122245, 1, 2, 2, 2, 4, 5, 0
846, 122251, 1, 2, 2, 2, 5, 1, 0
847, 122252, 1, 2, 2, 2, 5, 2, 0
848, 122253, 1, 2, 2, 2, 5, 3, 0
849, 122254, 1, 2, 2, 2, 5, 4, 0
850, 122255, 1, 2, 2, 2, 5, 5, 0
851, 122311, 1, 2, 2, 3, 1, 1, 0
852, 122312, 1, 2, 2, 3, 1, 2, 0
853, 122313, 1, 2, 2, 3, 1, 3, 0
854, 122314, 1, 2, 2, 3, 1, 4, 0
855, 122315, 1, 2, 2, 3, 1, 5, 0
856, 122321, 1, 2, 2, 3, 2, 1, 0
857, 122322, 1, 2, 2, 3, 2, 2, 0
858, 122323, 1, 2, 2, 3, 2, 3, 0
859, 122324, 1, 2, 2, 3, 2, 4, 0
860, 122325, 1, 2, 2, 3, 2, 5, 0
861, 122331, 1, 2, 2, 3, 3, 1, 0
862, 122332, 1, 2, 2, 3, 3, 2, 0
863, 122333, 1, 2, 2, 3, 3, 3, 0
864, 122334, 1, 2, 2, 3, 3, 4, 0
865, 122335, 1, 2, 2, 3, 3, 5, 0
866, 122341, 1, 2, 2, 3, 4, 1, 0
867, 122342, 1, 2, 2, 3, 4, 2, 0
868, 122343, 1, 2, 2, 3, 4, 3, 0
869, 122344, 1, 2, 2, 3, 4, 4, 0
870, 122345, 1, 2, 2, 3, 4, 5, 0
871, 122351, 1, 2, 2, 3, 5, 1, 0
872, 122352, 1, 2, 2, 3, 5, 2, 0
873, 122353, 1, 2, 2, 3, 5, 3, 0
874, 122354, 1, 2, 2, 3, 5, 4, 0
875, 122355, 1, 2, 2, 3, 5, 5, 0
876, 122411, 1, 2, 2, 4, 1, 1, 0
877, 122412, 1, 2, 2, 4, 1, 2, 0
878, 122413, 1, 2, 2, 4, 1, 3, 0
879, 122414, 1, 2, 2, 4, 1, 4, 0
880, 122415, 1, 2, 2, 4, 1, 5, 0
881, 122421, 1, 2, 2, 4, 2, 1, 0
882, 122422, 1, 2, 2, 4, 2, 2, 0
883, 122423, 1, 2, 2, 4, 2, 3, 0
884, 122424, 1, 2, 2, 4, 2, 4, 0
885, 122425, 1, 2, 2, 4, 2, 5, 0
886, 122431, 1, 2, 2, 4, 3, 1, 0
887, 122432, 1, 2, 2, 4, 3, 2, 0
888, 122433, 1, 2, 2, 4, 3, 3, 0
889, 122434, 1, 2, 2, 4, 3, 4, 0
890, 122435, 1, 2, 2, 4, 3, 5, 0
891, 122441, 1, 2, 2, 4, 4, 1, 0
892, 122442, 1, 2, 2, 4, 4, 2, 0
893, 122443, 1, 2, 2, 4, 4, 3, 0
894, 122444, 1, 2, 2, 4, 4, 4, 0
895, 122445, 1, 2, 2, 4, 4, 5, 0
896, 122451, 1, 2, 2, 4, 5, 1, 0
897, 122452, 1, 2, 2, 4, 5, 2, 0
898, 122453, 1, 2, 2, 4, 5, 3, 0
899, 122454, 1, 2, 2, 4, 5, 4, 0
900, 122455, 1, 2, 2, 4, 5, 5, 0
901, 123111, 1, 2, 3, 1, 1, 1, 0
902, 123112, 1, 2, 3, 1, 1, 2, 0
903, 123113, 1, 2, 3, 1, 1, 3, 0
904, 123114, 1, 2, 3, 1, 1, 4, 0
905, 123115, 1, 2, 3, 1, 1, 5, 0
906, 123121, 1, 2, 3, 1, 2, 1, 0
907, 123122, 1, 2, 3, 1, 2, 2, 0
908, 123123, 1, 2, 3, 1, 2, 3, 0
909, 123124, 1, 2, 3, 1, 2, 4, 0
910, 123125, 1, 2, 3, 1, 2, 5, 0
911, 123131, 1, 2, 3, 1, 3, 1, 0
912, 123132, 1, 2, 3, 1, 3, 2, 0
913, 123133, 1, 2, 3, 1, 3, 3, 0
914, 123134, 1, 2, 3, 1, 3, 4, 0
915, 123135, 1, 2, 3, 1, 3, 5, 0
916, 123141, 1, 2, 3, 1, 4, 1, 0
917, 123142, 1, 2, 3, 1, 4, 2, 0
918, 123143, 1, 2, 3, 1, 4, 3, 0
919, 123144, 1, 2, 3, 1, 4, 4, 0
920, 123145, 1, 2, 3, 1, 4, 5, 0
921, 123151, 1, 2, 3, 1, 5, 1, 0
922, 123152, 1, 2, 3, 1, 5, 2, 0
923, 123153, 1, 2, 3, 1, 5, 3, 0
924, 123154, 1, 2, 3, 1, 5, 4, 0
925, 123155, 1, 2, 3, 1, 5, 5, 0
926, 123211, 1, 2, 3, 2, 1, 1, 0
927, 123212, 1, 2, 3, 2, 1, 2, 0
928, 123213, 1, 2, 3, 2, 1, 3, 0
929, 123214, 1, 2, 3, 2, 1, 4, 0
930, 123215, 1, 2, 3, 2, 1, 5, 0
931, 123221, 1, 2, 3, 2, 2, 1, 0
932, 123222, 1, 2, 3, 2, 2, 2, 0
933, 123223, 1, 2, 3, 2, 2, 3, 0
934, 123224, 1, 2, 3, 2, 2, 4, 0
935, 123225, 1, 2, 3, 2, 2, 5, 0
936, 123231, 1, 2, 3, 2, 3, 1, 0
937, 123232, 1, 2, 3, 2, 3, 2, 0
938, 123233, 1, 2, 3, 2, 3, 3, 0
939, 123234, 1, 2, 3, 2, 3, 4, 0
940, 123235, 1, 2, 3, 2, 3, 5, 0
941, 123241, 1, 2, 3, 2, 4, 1, 0
942, 123242, 1, 2, 3, 2, 4, 2, 0
943, 123243, 1, 2, 3, 2, 4, 3, 0
944, 123244, 1, 2, 3, 2, 4, 4, 0
945, 123245, 1, 2, 3, 2, 4, 5, 0
946, 123251, 1, 2, 3, 2, 5, 1, 0
947, 123252, 1, 2, 3, 2, 5, 2, 0
948, 123253, 1, 2, 3, 2, 5, 3, 0
949, 123254, 1, 2, 3, 2, 5, 4, 0
950, 123255, 1, 2, 3, 2, 5, 5, 0
951, 123311, 1, 2, 3, 3, 1, 1, 0
952, 123312, 1, 2, 3, 3, 1, 2, 0
953, 123313, 1, 2, 3, 3, 1, 3, 0
954, 123314, 1, 2, 3, 3, 1, 4, 0
955, 123315, 1, 2, 3, 3, 1, 5, 0
956, 123321, 1, 2, 3, 3, 2, 1, 0
957, 123322, 1, 2, 3, 3, 2, 2, 0
958, 123323, 1, 2, 3, 3, 2, 3, 0
959, 123324, 1, 2, 3, 3, 2, 4, 0
960, 123325, 1, 2, 3, 3, 2, 5, 0
961, 123331, 1, 2, 3, 3, 3, 1, 0
962, 123332, 1, 2, 3, 3, 3, 2, 0
963, 123333, 1, 2, 3, 3, 3, 3, 0
964, 123334, 1, 2, 3, 3, 3, 4, 0
965, 123335, 1, 2, 3, 3, 3, 5, 0
966, 123341, 1, 2, 3, 3, 4, 1, 0
967, 123342, 1, 2, 3, 3, 4, 2, 0
968, 123343, 1, 2, 3, 3, 4, 3, 0
969, 123344, 1, 2, 3, 3, 4, 4, 0
970, 123345, 1, 2, 3, 3, 4, 5, 0
971, 123351, 1, 2, 3, 3, 5, 1, 0
972, 123352, 1, 2, 3, 3, 5, 2, 0
973, 123353, 1, 2, 3, 3, 5, 3, 0
974, 123354, 1, 2, 3, 3, 5, 4, 0
975, 123355, 1, 2, 3, 3, 5, 5, 0
976, 123411, 1, 2, 3, 4, 1, 1, 0
977, 123412, 1, 2, 3, 4, 1, 2, 0
978, 123413, 1, 2, 3, 4, 1, 3, 0
979, 123414, 1, 2, 3, 4, 1, 4, 0
980, 123415, 1, 2, 3, 4, 1, 5, 0
981, 123421, 1, 2, 3, 4, 2, 1, 0
982, 123422, 1, 2, 3, 4, 2, 2, 0
983, 123423, 1, 2, 3, 4, 2, 3, 0
984, 123424, 1, 2, 3, 4, 2, 4, 0
985, 123425, 1, 2, 3, 4, 2, 5, 0
986, 123431, 1, 2, 3, 4, 3, 1, 0
987, 123432, 1, 2, 3, 4, 3, 2, 0
988, 123433, 1, 2, 3, 4, 3, 3, 0
989, 123434, 1, 2, 3, 4, 3, 4, 0
990, 123435, 1, 2, 3, 4, 3, 5, 0
991, 123441, 1, 2, 3, 4, 4, 1, 0
992, 123442, 1, 2, 3, 4, 4, 2, 0
993, 123443, 1, 2, 3, 4, 4, 3, 0
994, 123444, 1, 2, 3, 4, 4, 4, 0
995, 123445, 1, 2, 3, 4, 4, 5, 0
996, 123451, 1, 2, 3, 4, 5, 1, 0
997, 123452, 1, 2, 3, 4, 5, 2, 0
998, 123453, 1, 2, 3, 4, 5, 3, 0
999, 123454, 1, 2, 3, 4, 5, 4, 0
1000, 123455, 1, 2, 3, 4, 5, 5, 0
1001, 124111, 1, 2, 4, 1, 1, 1, 0
1002, 124112, 1, 2, 4, 1, 1, 2, 0
1003, 124113, 1, 2, 4, 1, 1, 3, 0
1004, 124114, 1, 2, 4, 1, 1, 4, 0
1005, 124115, 1, 2, 4, 1, 1, 5, 0
1006, 124121, 1, 2, 4, 1, 2, 1, 0
1007, 124122, 1, 2, 4, 1, 2, 2, 0
1008, 124123, 1, 2, 4, 1, 2, 3, 0
1009, 124124, 1, 2, 4, 1, 2, 4, 0
1010, 124125, 1, 2, 4, 1, 2, 5, 0
1011, 124131, 1, 2, 4, 1, 3, 1, 0
1012, 124132, 1, 2, 4, 1, 3, 2, 0
1013, 124133, 1, 2, 4, 1, 3, 3, 0
1014, 124134, 1, 2, 4, 1, 3, 4, 0
1015, 124135, 1, 2, 4, 1, 3, 5, 0
1016, 124141, 1, 2, 4, 1, 4, 1, 0
1017, 124142, 1, 2, 4, 1, 4, 2, 0
1018, 124143, 1, 2, 4, 1, 4, 3, 0
1019, 124144, 1, 2, 4, 1, 4, 4, 0
1020, 124145, 1, 2, 4, 1, 4, 5, 0
1021, 124151, 1, 2, 4, 1, 5, 1, 0
1022, 124152, 1, 2, 4, 1, 5, 2, 0
1023, 124153, 1, 2, 4, 1, 5, 3, 0
1024, 124154, 1, 2, 4, 1, 5, 4, 0
1025, 124155, 1, 2, 4, 1, 5, 5, 0
1026, 124211, 1, 2, 4, 2, 1, 1, 0
1027, 124212, 1, 2, 4, 2, 1, 2, 0
1028, 124213, 1, 2, 4, 2, 1, 3, 0
1029, 124214, 1, 2, 4, 2, 1, 4, 0
1030, 124215, 1, 2, 4, 2, 1, 5, 0
1031, 124221, 1, 2, 4, 2, 2, 1, 0
1032, 124222, 1, 2, 4, 2, 2, 2, 0
